TotalTimeStopped_p20,TotalTimeStopped_p40,TotalTimeStopped_p50,TotalTimeStopped_p60,TotalTimeStopped_p80,TimeFromFirstStop_p20,TimeFromFirstStop_p40,TimeFromFirstStop_p50,TimeFromFirstStop_p60,TimeFromFirstStop_p80,DistanceToFirstStop_p20,DistanceToFirstStop_p40,DistanceToFirstStop_p50,DistanceToFirstStop_p60,DistanceToFirstStop_p80
8,20,24,30,34,19,34,38,44,61,59.3,77.7,89.9,98.2,131.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,12,0,0,0,0,21,0.0,0.0,0.0,0.0,66.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,10,10,11,24,0,20,20,38,62,0.0,102.5,102.5,291.8,293.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,11,12,12,15,0,21,22,23,25,0.0,59.1,68.7,72.8,83.9
0,0,0,9,37,0,0,0,14,61,0.0,0.0,0.0,37.5,68.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,14,17,0,0,0,37,43,0.0,0.0,0.0,183.4,185.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,17,0,0,0,0,25,0.0,0.0,0.0,0.0,65.5
0,0,0,0,12,0,0,0,0,25,0.0,0.0,0.0,0.0,92.4
0,0,0,9,25,0,0,0,21,34,0.0,0.0,0.0,42.9,65.9
0,0,0,0,19,0,0,0,0,30,0.0,0.0,0.0,0.0,62.7
0,27,37,41,54,0,47,50,60,80,0.0,68.4,69.1,73.6,287.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,12,0.0,0.0,0.0,0.0,32.4
0,0,0,43,52,0,0,0,52,58,0.0,0.0,0.0,64.9,72.0
0,0,0,0,13,0,0,0,0,20,0.0,0.0,0.0,0.0,67.1
0,0,0,0,18,0,0,0,0,27,0.0,0.0,0.0,0.0,59.4
0,0,0,10,25,0,0,0,24,36,0.0,0.0,0.0,63.4,70.0
0,0,0,0,28,0,0,0,0,42,0.0,0.0,0.0,0.0,109.2
0,0,0,0,7,0,0,0,0,15,0.0,0.0,0.0,0.0,53.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,20,25,30,48,11,32,38,46,61,11.2,43.6,49.0,52.5,61.6
0,8,8,12,20,0,17,17,26,39,0.0,49.1,49.1,56.5,112.4
0,0,0,15,18,0,0,0,24,26,0.0,0.0,0.0,56.9,77.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,47,0,0,0,0,56,0.0,0.0,0.0,0.0,63.9
0,7,7,11,12,0,16,19,21,22,0.0,53.9,55.3,68.4,84.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
13,32,41,46,59,25,39,52,53,68,46.6,55.9,66.5,73.5,76.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,10,26,0,0,0,16,32,0.0,0.0,0.0,52.1,64.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,12,0,0,0,0,19,0.0,0.0,0.0,0.0,56.2
0,25,25,36,49,0,39,44,49,65,0.0,72.5,73.6,73.8,82.3
0,11,15,25,37,0,27,32,41,58,0.0,59.2,66.1,78.4,145.2
0,0,0,14,25,0,0,0,31,38,0.0,0.0,0.0,70.6,93.4
0,0,0,19,37,0,0,0,27,50,0.0,0.0,0.0,69.4,83.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0,0,0,0,42,0.0,0.0,0.0,0.0,63.8
0,0,15,22,42,0,0,28,35,55,0.0,0.0,73.7,79.1,103.8
0,0,0,0,29,0,0,0,0,45,0.0,0.0,0.0,0.0,78.5
0,0,0,0,20,0,0,0,0,33,0.0,0.0,0.0,0.0,66.6
0,0,7,10,25,0,0,15,22,35,0.0,0.0,55.5,62.7,66.9
0,0,0,8,26,0,0,0,17,41,0.0,0.0,0.0,38.7,53.0
0,0,0,9,20,0,0,0,15,28,0.0,0.0,0.0,57.0,66.8
0,0,0,0,7,0,0,0,0,14,0.0,0.0,0.0,0.0,58.4
0,0,0,0,17,0,0,0,0,32,0.0,0.0,0.0,0.0,87.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,15,50,0,0,0,29,62,0.0,0.0,0.0,56.7,83.3
0,0,0,0,7,0,0,0,0,13,0.0,0.0,0.0,0.0,48.6
0,0,0,14,19,0,0,0,24,30,0.0,0.0,0.0,63.6,80.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,7,13,26,0,0,23,33,43,0.0,0.0,85.9,104.4,143.1
0,0,24,25,26,0,0,37,39,40,0.0,0.0,65.4,68.6,73.4
0,12,31,43,53,0,22,40,51,65,0.0,60.8,67.8,76.1,82.2
0,0,0,20,30,0,0,0,31,34,0.0,0.0,0.0,58.7,60.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,13,22,0,0,0,25,32,0.0,0.0,0.0,61.3,81.5
0,0,0,7,17,0,0,0,16,28,0.0,0.0,0.0,55.5,75.4
0,0,0,0,14,0,0,0,0,26,0.0,0.0,0.0,0.0,66.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
13,18,19,20,39,16,26,32,36,63,17.4,43.8,49.8,51.1,66.9
0,0,0,0,10,0,0,0,0,18,0.0,0.0,0.0,0.0,69.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,6,18,28,33,0,14,24,36,43,0.0,56.6,59.0,61.9,65.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0,0,0,0,40,0.0,0.0,0.0,0.0,134.2
0,0,0,0,18,0,0,0,0,24,0.0,0.0,0.0,0.0,65.7
0,0,0,0,7,0,0,0,0,18,0.0,0.0,0.0,0.0,20.5
0,0,0,0,25,0,0,0,0,32,0.0,0.0,0.0,0.0,59.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,48,0,0,0,0,57,0.0,0.0,0.0,0.0,82.8
15,40,45,47,59,31,56,57,63,74,68.2,76.8,80.8,88.3,99.2
0,67,67,97,129,0,79,79,114,142,0.0,95.8,95.8,103.3,103.9
0,0,0,0,31,0,0,0,0,40,0.0,0.0,0.0,0.0,71.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,33,49,70,97,17,48,63,80,106,49.4,66.6,95.2,96.2,107.5
0,14,16,22,35,0,31,31,41,44,0.0,50.3,55.8,70.9,100.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56,59,87,98,140,81,135,182,325,332,128.7,810.0,812.3,1051.2,1483.9
0,0,0,0,6,0,0,0,0,30,0.0,0.0,0.0,0.0,99.1
6,12,12,16,22,29,37,37,38,63,86.0,99.8,99.8,138.5,157.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
19,26,27,27,29,27,38,38,38,40,62.4,78.2,79.9,89.2,104.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,7,17,0,0,0,12,25,0.0,0.0,0.0,55.6,63.2
0,0,0,20,30,0,0,0,27,44,0.0,0.0,0.0,66.4,88.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,13,0,0,0,0,103,0.0,0.0,0.0,0.0,1281.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,10,22,25,30,18,19,33,33,38,56.5,62.3,67.6,68.8,77.7
0,9,18,30,56,0,21,32,42,67,0.0,36.6,61.5,70.1,81.6
0,0,0,0,8,0,0,0,0,19,0.0,0.0,0.0,0.0,52.7
0,0,0,0,21,0,0,0,0,34,0.0,0.0,0.0,0.0,46.1
0,0,0,7,19,0,0,0,14,29,0.0,0.0,0.0,50.4,66.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,18,0,0,0,0,27,0.0,0.0,0.0,0.0,65.4
0,0,0,0,12,0,0,0,0,28,0.0,0.0,0.0,0.0,52.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0,0,0,0,33,0.0,0.0,0.0,0.0,38.0
11,19,28,30,35,25,32,41,42,51,69.6,96.1,102.2,105.9,120.0
0,0,0,0,11,0,0,0,0,18,0.0,0.0,0.0,0.0,45.7
0,12,17,20,31,0,17,25,29,51,0.0,44.5,47.4,52.0,61.6
0,0,0,0,8,0,0,0,0,19,0.0,0.0,0.0,0.0,47.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,26,32,0,0,0,32,35,0.0,0.0,0.0,19.0,22.0
0,0,0,9,25,0,0,0,38,49,0.0,0.0,0.0,187.3,221.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
20,26,27,35,49,24,28,29,36,52,9.2,17.2,18.3,20.1,32.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,10,0,0,0,0,18,0.0,0.0,0.0,0.0,29.8
0,0,0,16,38,0,0,0,27,51,0.0,0.0,0.0,73.7,104.9
6,10,19,27,35,21,32,44,49,81,64.2,88.5,97.4,123.3,153.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,8,0,0,0,0,17,0.0,0.0,0.0,0.0,58.9
0,0,0,0,28,0,0,0,0,39,0.0,0.0,0.0,0.0,68.4
0,11,17,24,38,0,20,21,38,46,0.0,34.5,45.2,45.5,72.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,14,30,0,0,0,22,43,0.0,0.0,0.0,55.0,69.1
0,0,0,0,16,0,0,0,0,140,0.0,0.0,0.0,0.0,1612.6
0,13,34,40,50,0,26,44,48,60,0.0,42.7,45.4,48.0,55.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,34,43,52,77,19,52,83,101,173,37.5,123.4,185.9,276.1,479.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,8,0,0,0,0,18,0.0,0.0,0.0,0.0,52.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,21,0,0,0,0,30,0.0,0.0,0.0,0.0,71.6
0,0,6,9,11,0,0,15,22,23,0.0,0.0,62.5,72.6,84.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14,21,27,53,70,32,40,47,83,93,90.0,107.1,112.4,114.4,132.4
0,7,18,21,37,0,27,27,31,48,0.0,69.3,72.1,73.2,81.7
0,19,24,28,39,0,30,36,41,48,0.0,67.8,72.9,80.5,98.5
23,56,77,107,119,38,80,92,130,159,85.9,97.2,104.5,110.3,277.8
21,24,25,27,34,41,44,45,47,51,58.9,210.4,223.4,234.3,255.0
13,15,15,16,20,21,21,21,26,29,53.3,53.8,59.6,64.0,72.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,14,0,0,0,0,25,0.0,0.0,0.0,0.0,63.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,11,0,0,0,0,14,0.0,0.0,0.0,0.0,36.2
0,0,0,14,25,0,0,0,25,32,0.0,0.0,0.0,52.1,68.1
0,0,0,0,14,0,0,0,0,24,0.0,0.0,0.0,0.0,61.7
0,0,0,0,15,0,0,0,0,38,0.0,0.0,0.0,0.0,78.1
13,20,23,29,46,44,55,59,67,87,174.5,244.4,293.8,315.7,323.6
13,18,18,27,37,30,31,31,37,119,44.9,63.5,63.5,86.5,402.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,8,0,0,0,0,19,0.0,0.0,0.0,0.0,67.7
0,0,15,16,19,0,0,23,24,25,0.0,0.0,60.9,65.6,69.7
0,0,0,0,30,0,0,0,0,36,0.0,0.0,0.0,0.0,39.3
0,16,20,21,40,0,28,31,33,53,0.0,36.3,40.8,58.3,69.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,34,0.0,0.0,0.0,0.0,217.2
0,0,0,0,8,0,0,0,0,22,0.0,0.0,0.0,0.0,76.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,9,0,0,0,0,17,0.0,0.0,0.0,0.0,53.5
31,38,38,39,41,40,47,47,48,50,69.1,71.3,71.3,71.7,77.4
0,0,0,0,20,0,0,0,0,28,0.0,0.0,0.0,0.0,53.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,14,0.0,0.0,0.0,0.0,63.9
0,0,0,0,14,0,0,0,0,24,0.0,0.0,0.0,0.0,57.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,7,13,44,0,0,10,16,44,0.0,0.0,9.4,12.1,17.6
0,0,0,23,32,0,0,0,35,50,0.0,0.0,0.0,51.4,56.0
0,0,0,0,6,0,0,0,0,21,0.0,0.0,0.0,0.0,88.9
0,0,0,0,11,0,0,0,0,19,0.0,0.0,0.0,0.0,100.9
0,19,22,25,47,0,28,36,38,59,0.0,58.4,63.2,67.7,80.2
0,0,0,0,30,0,0,0,0,36,0.0,0.0,0.0,0.0,58.6
0,0,0,0,14,0,0,0,0,22,0.0,0.0,0.0,0.0,37.7
0,0,0,0,11,0,0,0,0,17,0.0,0.0,0.0,0.0,57.0
0,0,0,8,33,0,0,0,17,50,0.0,0.0,0.0,77.4,104.5
0,17,22,23,23,0,30,40,42,46,0.0,45.0,51.2,76.8,105.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,37,45,53,84,0,54,58,71,100,0.0,76.0,86.2,95.6,126.5
0,13,15,15,19,0,23,24,26,29,0.0,51.7,56.7,60.4,81.0
0,0,0,0,17,0,0,0,0,24,0.0,0.0,0.0,0.0,23.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,14,0.0,0.0,0.0,0.0,63.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,16,40,0,0,0,28,53,0.0,0.0,0.0,61.7,75.3
0,0,0,0,17,0,0,0,0,30,0.0,0.0,0.0,0.0,66.1
0,0,8,9,69,0,0,19,21,84,0.0,0.0,73.1,76.8,88.0
9,12,19,20,23,18,25,26,31,33,63.2,72.9,73.2,81.5,87.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0,0,0,0,31,0.0,0.0,0.0,0.0,58.4
0,0,0,7,13,0,0,0,20,22,0.0,0.0,0.0,86.6,88.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,11,0,0,0,0,29,0.0,0.0,0.0,0.0,50.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,23,0,0,0,0,39,0.0,0.0,0.0,0.0,83.1
0,16,27,31,34,0,24,40,42,94,0.0,32.7,37.4,43.7,251.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,16,37,0,0,0,30,43,0.0,0.0,0.0,55.3,60.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,11,16,0,0,0,19,24,0.0,0.0,0.0,61.4,70.2
121,178,219,244,292,130,208,253,301,322,87.4,199.4,221.9,252.8,278.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,28,29,30,51,0,38,43,43,59,0.0,88.0,88.8,89.3,110.7
0,0,0,0,13,0,0,0,0,32,0.0,0.0,0.0,0.0,68.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,8,12,16,0,0,17,21,22,0.0,0.0,60.3,71.7,76.9
0,0,0,0,22,0,0,0,0,32,0.0,0.0,0.0,0.0,54.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,19,0,0,0,0,28,0.0,0.0,0.0,0.0,62.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,25,26,35,56,0,33,43,66,91,0.0,45.6,54.3,65.5,137.1
0,0,8,9,20,0,0,17,21,28,0.0,0.0,60.3,60.7,65.8
12,26,38,42,51,28,52,61,63,75,87.7,104.4,109.8,110.7,172.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,10,23,0,0,0,27,37,0.0,0.0,0.0,55.1,90.5
0,0,0,0,11,0,0,0,0,19,0.0,0.0,0.0,0.0,24.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0,0,0,0,44,0.0,0.0,0.0,0.0,78.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,15,31,0,0,0,37,61,0.0,0.0,0.0,214.7,221.4
0,0,0,0,38,0,0,0,0,42,0.0,0.0,0.0,0.0,36.4
0,0,17,17,26,0,0,25,25,33,0.0,0.0,54.0,69.8,73.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,9,0,0,0,0,21,0.0,0.0,0.0,0.0,85.5
9,35,48,52,78,29,50,62,75,95,39.1,64.9,68.0,81.7,94.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,20,0,0,0,0,26,0.0,0.0,0.0,0.0,68.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
12,29,30,38,42,20,38,46,47,55,36.9,40.7,43.3,50.1,55.4
0,0,0,0,24,0,0,0,0,36,0.0,0.0,0.0,0.0,85.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,11,21,31,0,0,23,38,44,0.0,0.0,66.1,82.8,87.7
0,0,0,0,12,0,0,0,0,18,0.0,0.0,0.0,0.0,59.8
0,0,0,0,22,0,0,0,0,30,0.0,0.0,0.0,0.0,71.4
0,0,9,15,23,0,0,13,25,29,0.0,0.0,29.0,48.4,52.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,21,0.0,0.0,0.0,0.0,62.3
0,0,0,0,23,0,0,0,0,32,0.0,0.0,0.0,0.0,85.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,12,0,0,0,0,21,0.0,0.0,0.0,0.0,59.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,20,0,0,0,0,31,0.0,0.0,0.0,0.0,76.5
0,34,35,47,58,0,40,53,61,70,0.0,66.3,69.1,114.1,123.4
25,35,35,54,65,44,78,78,103,103,51.3,290.7,290.7,320.5,323.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,10,20,28,43,0,14,35,37,52,0.0,16.7,37.5,42.7,47.4
0,0,27,27,35,0,0,34,35,44,0.0,0.0,48.5,58.5,60.9
14,32,45,56,73,33,64,67,82,109,71.5,144.3,183.8,197.5,214.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,6,22,0,0,0,17,32,0.0,0.0,0.0,60.1,77.6
0,0,0,0,31,0,0,0,0,42,0.0,0.0,0.0,0.0,70.9
0,15,15,15,51,0,26,27,34,57,0.0,51.5,60.9,61.1,84.3
31,48,51,55,74,37,58,60,67,81,48.1,51.1,53.4,53.8,55.8
16,20,23,23,27,20,25,26,29,31,33.5,41.8,42.3,44.5,55.4
0,0,12,20,29,0,0,16,33,35,0.0,0.0,32.9,52.9,67.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,19,24,37,58,0,47,59,64,84,0.0,49.9,125.1,156.1,302.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,11,0,0,0,0,23,0.0,0.0,0.0,0.0,86.6
11,15,16,20,22,22,26,27,29,33,61.3,68.2,71.6,82.5,111.5
0,0,0,0,7,0,0,0,0,19,0.0,0.0,0.0,0.0,56.2
0,58,79,112,227,0,69,88,139,253,0.0,78.5,84.3,161.5,196.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
27,31,31,43,48,43,52,52,56,60,44.8,58.3,58.3,82.1,99.1
0,0,0,0,8,0,0,0,0,14,0.0,0.0,0.0,0.0,63.9
0,0,7,15,46,0,0,23,24,53,0.0,0.0,53.8,54.5,70.9
0,0,0,11,25,0,0,0,22,45,0.0,0.0,0.0,55.5,85.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14,45,50,60,77,28,66,69,72,111,50.6,57.8,63.9,84.6,150.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,11,31,0,0,0,19,39,0.0,0.0,0.0,36.7,87.2
0,0,0,0,20,0,0,0,0,27,0.0,0.0,0.0,0.0,66.4
0,0,0,0,7,0,0,0,0,14,0.0,0.0,0.0,0.0,65.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,16,25,81,0,0,29,42,97,0.0,0.0,63.5,78.1,88.8
0,0,0,8,13,0,0,0,19,23,0.0,0.0,0.0,54.8,63.8
0,0,0,9,18,0,0,0,15,28,0.0,0.0,0.0,57.1,71.2
0,0,0,0,18,0,0,0,0,23,0.0,0.0,0.0,0.0,65.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,6,20,0,0,0,13,26,0.0,0.0,0.0,57.6,62.2
0,0,0,0,14,0,0,0,0,22,0.0,0.0,0.0,0.0,64.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,11,0,0,0,0,17,0.0,0.0,0.0,0.0,40.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,6,6,22,26,0,45,45,50,58,0.0,207.1,207.1,213.4,216.5
0,12,18,22,30,0,21,25,32,38,0.0,58.9,61.6,62.4,68.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0,0,0,0,33,0.0,0.0,0.0,0.0,44.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,14,0,0,0,0,34,0.0,0.0,0.0,0.0,66.4
0,0,0,6,35,0,0,0,15,44,0.0,0.0,0.0,53.2,57.4
0,8,9,14,32,0,19,21,32,46,0.0,53.1,55.1,59.4,85.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
19,32,54,64,65,28,42,66,74,78,60.4,69.9,80.3,83.8,98.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,73,0,0,0,0,80,0.0,0.0,0.0,0.0,79.8
0,0,0,0,13,0,0,0,0,74,0.0,0.0,0.0,0.0,750.5
0,0,0,8,18,0,0,0,19,31,0.0,0.0,0.0,53.6,75.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,6,6,29,39,0,15,15,30,44,0.0,8.7,8.7,26.8,60.2
0,6,11,12,25,0,12,19,25,35,0.0,51.2,55.3,57.5,68.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,8,0,0,0,0,16,0.0,0.0,0.0,0.0,56.2
0,0,0,0,9,0,0,0,0,18,0.0,0.0,0.0,0.0,56.6
0,30,30,39,51,0,37,37,41,52,0.0,17.0,17.0,17.0,40.5
0,0,0,0,21,0,0,0,0,29,0.0,0.0,0.0,0.0,58.0
0,16,28,38,56,0,25,41,50,67,0.0,41.3,45.1,47.3,51.0
